Country,Limiting Magnitude,Date,Latitude_x,Longitude_x,Latitude_y,Longitude_y,Park
United States - Michigan,3,2009-03-18,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - New York,2,2009-03-23,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-10,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2007-03-19,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2011-02-28,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2007-03-13,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-21,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2013-02-04,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2009-03-18,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-04-20,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-07-28,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2017-01-25,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-03-02,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-04,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-18,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - New York,2,2009-03-24,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-11,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2007-03-19,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2011-02-28,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2007-03-13,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-22,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2013-01-10,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2007-03-19,32.2654,-110.88799999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2012-04-20,32.3328,-110.925,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-07-28,32.3328,-110.925,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2017-02-05,32.3328,-110.925,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2011-03-23,32.3328,-110.925,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.3328,-110.925,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-04,32.3328,-110.925,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-18,32.3328,-110.925,32.2967,-111.167,Saguaro National Park
United States - New York,2,2009-03-19,32.3328,-110.925,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-11,32.3328,-110.925,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2007-03-15,32.3328,-110.925,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2011-02-28,32.3328,-110.925,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2007-03-13,32.3328,-110.925,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-20,32.3328,-110.925,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2013-01-10,32.3328,-110.925,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2009-03-25,32.3328,-110.925,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2018-01-22,32.2765,-110.916,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-07-28,32.2765,-110.916,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2017-02-21,32.2765,-110.916,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2013-01-10,32.2765,-110.916,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2765,-110.916,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-03,32.2765,-110.916,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-19,32.2765,-110.916,32.2967,-111.167,Saguaro National Park
United States - New York,2,2009-03-25,32.2765,-110.916,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-08,32.2765,-110.916,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2013-03-06,32.2765,-110.916,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2011-02-23,32.2765,-110.916,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2007-03-13,32.2765,-110.916,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-24,32.2765,-110.916,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2014-01-04,32.2765,-110.916,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2009-03-28,32.2765,-110.916,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2018-01-11,32.204,-111.021,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-07-28,32.204,-111.021,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2017-02-20,32.204,-111.021,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2014-11-18,32.204,-111.021,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.204,-111.021,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-03,32.204,-111.021,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-19,32.204,-111.021,32.2967,-111.167,Saguaro National Park
United States - New York,2,2006-03-27,32.204,-111.021,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-06,32.204,-111.021,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2013-03-12,32.204,-111.021,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2011-02-23,32.204,-111.021,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2007-03-13,32.204,-111.021,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-27,32.204,-111.021,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2014-01-10,32.204,-111.021,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2009-03-28,32.204,-111.021,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2018-04-12,32.2055,-110.863,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-07-28,32.2055,-110.863,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2017-04-22,32.2055,-110.863,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2014-10-16,32.2055,-110.863,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2055,-110.863,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-03,32.2055,-110.863,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-19,32.2055,-110.863,32.2967,-111.167,Saguaro National Park
United States - New York,2,2006-03-27,32.2055,-110.863,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-07,32.2055,-110.863,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2016-05-31,32.2055,-110.863,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2010-03-16,32.2055,-110.863,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2007-03-13,32.2055,-110.863,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-03-27,32.2055,-110.863,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2014-01-12,32.2055,-110.863,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2009-03-26,32.2055,-110.863,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2018-11-05,32.1684,-111.06,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-07-28,32.1684,-111.06,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2010-03-12,32.1684,-111.06,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2015-03-18,32.1684,-111.06,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.1684,-111.06,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-03,32.1684,-111.06,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-18,32.1684,-111.06,32.2967,-111.167,Saguaro National Park
United States - New York,2,2006-03-27,32.1684,-111.06,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-09,32.1684,-111.06,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2016-06-03,32.1684,-111.06,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2010-03-16,32.1684,-111.06,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2007-03-14,32.1684,-111.06,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-26,32.1684,-111.06,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2014-01-13,32.1684,-111.06,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2009-03-20,32.1684,-111.06,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2018-03-17,32.309,-110.889,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-07-28,32.309,-110.889,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2010-03-12,32.309,-110.889,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2015-03-20,32.309,-110.889,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.309,-110.889,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2010-03-03,32.309,-110.889,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-18,32.309,-110.889,32.2967,-111.167,Saguaro National Park
United States - New York,2,2013-05-08,32.309,-110.889,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-09,32.309,-110.889,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2016-02-19,32.309,-110.889,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2010-03-18,32.309,-110.889,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2007-03-14,32.309,-110.889,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-23,32.309,-110.889,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2014-05-01,32.309,-110.889,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2009-03-21,32.309,-110.889,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2014-03-27,32.3094,-110.824,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-07-30,32.3094,-110.824,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2010-03-07,32.3094,-110.824,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2013-12-25,32.3094,-110.824,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.3094,-110.824,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2013-04-08,32.3094,-110.824,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2007-03-19,32.3094,-110.824,32.2967,-111.167,Saguaro National Park
United States - New York,2,2013-05-07,32.3094,-110.824,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-09,32.3094,-110.824,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2016-03-02,32.3094,-110.824,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2010-03-11,32.3094,-110.824,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2009-03-23,32.3094,-110.824,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-28,32.3094,-110.824,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2014-05-02,32.3094,-110.824,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2007-03-12,32.3094,-110.824,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2014-01-20,32.3406,-110.93799999999999,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-07-30,32.3406,-110.93799999999999,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2010-03-11,32.3406,-110.93799999999999,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2013-09-05,32.3406,-110.93799999999999,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.3406,-110.93799999999999,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2013-04-06,32.3406,-110.93799999999999,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2009-03-25,32.3406,-110.93799999999999,32.2967,-111.167,Saguaro National Park
United States - New York,2,2012-04-16,32.3406,-110.93799999999999,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-07,32.3406,-110.93799999999999,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2013-05-08,32.3406,-110.93799999999999,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2010-03-07,32.3406,-110.93799999999999,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2009-03-24,32.3406,-110.93799999999999,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-22,32.3406,-110.93799999999999,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2013-05-08,32.3406,-110.93799999999999,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2007-03-15,32.3406,-110.93799999999999,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2014-01-28,32.2599,-110.884,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-07-30,32.2599,-110.884,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2011-02-23,32.2599,-110.884,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2014-01-22,32.2599,-110.884,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2599,-110.884,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2018-04-10,32.2599,-110.884,32.2967,-111.167,Saguaro National Park
United States - Michigan,3,2007-03-13,32.2599,-110.884,32.2967,-111.167,Saguaro National Park
United States - New York,2,2012-04-20,32.2599,-110.884,32.2967,-111.167,Saguaro National Park
United States - North Carolina,2,2010-03-08,32.2599,-110.884,32.2967,-111.167,Saguaro National Park
United States - Ohio,1,2014-11-13,32.2599,-110.884,32.2967,-111.167,Saguaro National Park
United States - Oklahoma,3,2012-02-13,32.2599,-110.884,32.2967,-111.167,Saguaro National Park
United States - Pennsylvania,3,2009-03-24,32.2599,-110.884,32.2967,-111.167,Saguaro National Park
United States - South Carolina,2,2014-02-25,32.2599,-110.884,32.2967,-111.167,Saguaro National Park
United States - Texas,4,2010-03-09,32.2599,-110.884,32.2967,-111.167,Saguaro National Park
United States - Virginia,2,2009-03-24,32.2599,-110.884,32.2967,-111.167,Saguaro National Park
United States - Arizona,5,2014-01-28,32.2999,-111.074,32.2967,-111.167,Saguaro National Park
United States - California,5,2014-07-30,32.2999,-111.074,32.2967,-111.167,Saguaro National Park
United States - Colorado,4,2011-03-01,32.2999,-111.074,32.2967,-111.167,Saguaro National Park
United States - Florida,3,2014-02-19,32.2999,-111.074,32.2967,-111.167,Saguaro National Park
United States - Indiana,4,2009-03-19,32.2999,-111.074,32.2967,-111.167,Saguaro National Park
United States - Massachusetts,-9999,2018-10-22,32.2999,-111.074,32.2967,-111.167,Saguaro National Park
